종목코드,종목명,시장구분,종가,시가총액,발행주식총수,corp_code,연도
074430,아미노로직스,KOSDAQ,1830.0,160723124520.0,87826844,00466428,2022
376190,엘비루셈,KOSDAQ,6530.0,160638000000.0,24600000,00527011,2022
402030,코난테크놀로지,KOSDAQ,28250.0,160472543000.0,5680444,00601988,2022
040910,아이씨디,KOSDAQ,8870.0,160240213310.0,18065413,00298377,2022
000390,삼화페인트,KOSPI,5880.0,159956397720.0,27203469,00129387,2022
214180,헥토이노베이션,KOSDAQ,12050.0,159749079250.0,13257185,01013311,2022
378800,샤페론,KOSDAQ,7100.0,159514145100.0,22466781,01387164,2022
039860,나노엔텍,KOSDAQ,5950.0,159505380650.0,26807627,00230425,2022
248170,샘표식품,KOSPI,34750.0,158747938500.0,4568286,01167056,2022
009270,신원,KOSPI,1545.0,158495920020.0,102586356,00136864,2022
002170,삼양통상,KOSPI,52800.0,158400000000.0,3000000,00127042,2022
060570,드림어스컴퍼니,KOSDAQ,2785.0,158354673895.0,56859847,00364467,2022
087010,펩트론,KOSDAQ,7650.0,157795425450.0,20626853,00415868,2022
010820,퍼스텍,KOSPI,3280.0,157641588800.0,48061460,00148522,2022
092730,네오팜,KOSDAQ,19200.0,157581331200.0,8207361,00551920,2022
011810,STX,KOSPI,5500.0,157417997000.0,28621454,00138297,2022
245620,EDGC,KOSDAQ,1870.0,157221990970.0,84075931,01182550,2022
365270,큐라클,KOSDAQ,11350.0,157151736800.0,13845968,01397772,2022
258830,세종메디칼,KOSDAQ,2865.0,157100312475.0,54834315,00959229,2022
009410,태영건설,KOSPI,4030.0,156763364940.0,38899098,00153861,2022
063570,한국전자금융,KOSDAQ,4590.0,156738071520.0,34147728,00363769,2022
094280,효성ITX,KOSPI,13550.0,156613610000.0,11558200,00414850,2022
004560,현대비앤지스틸,KOSPI,10350.0,156065693850.0,15078811,00125743,2022
262260,에이프로,KOSDAQ,10800.0,155958944400.0,14440643,00604268,2022
011500,한농화성,KOSPI,9970.0,155901308740.0,15637042,00160861,2022
282690,동아타이어,KOSPI,11350.0,155869720250.0,13733015,01262458,2022
236200,슈프리마,KOSDAQ,21650.0,155734360450.0,7193273,01124653,2022
051360,토비스,KOSDAQ,9480.0,155633709840.0,16417058,00390365,2022
003830,대한화섬,KOSPI,117000.0,155376000000.0,1328000,00113544,2022
073640,테라사이언스,KOSDAQ,1860.0,155275180800.0,83481280,00373021,2022
138360,협진,KOSDAQ,4480.0,155061688320.0,34611984,00808068,2022
391710,코닉오토메이션,KOSDAQ,3855.0,155021970810.0,40213222,01573284,2022
064240,홈캐스트,KOSDAQ,4420.0,154868013040.0,35038012,00385336,2022
394280,오픈엣지테크놀로지,KOSDAQ,7410.0,154835832840.0,20895524,01571107,2022
090350,노루페인트,KOSPI,7740.0,154800000000.0,20000000,00583442,2022
144960,뉴파워프라즈마,KOSDAQ,3540.0,154671888960.0,43692624,00521390,2022
000970,한국주철관,KOSPI,6780.0,154587390000.0,22800500,00159573,2022
024090,디씨엠,KOSPI,13550.0,154470000000.0,11400000,00177199,2022
049720,고려신용정보,KOSDAQ,10800.0,154440000000.0,14300000,00336297,2022
377450,리파인,KOSDAQ,8900.0,154237000000.0,17330000,01210066,2022
094850,참좋은여행,KOSDAQ,11000.0,154000000000.0,14000000,00606770,2022
161580,필옵틱스,KOSDAQ,7000.0,153923749000.0,21989107,00938721,2022
138580,비즈니스온,KOSDAQ,6820.0,153833031660.0,22556163,01014657,2022
067900,와이엔텍,KOSDAQ,8440.0,153605121960.0,18199659,00190756,2022
079810,디이엔티,KOSDAQ,9590.0,153440901460.0,16000094,00445160,2022
004310,현대약품,KOSPI,4790.0,153280000000.0,32000000,00164706,2022
054450,텔레칩스,KOSDAQ,11050.0,153107816550.0,13855911,00423177,2022
092070,디엔에프,KOSDAQ,13200.0,152748525600.0,11571858,00569691,2022
033530,세종공업,KOSPI,5480.0,152458866280.0,27820961,00134510,2022
060590,씨티씨바이오,KOSDAQ,6300.0,152340426000.0,24181020,00362292,2022
023900,풍국주정,KOSDAQ,12050.0,151830000000.0,12600000,00155452,2022
078150,HB테크놀러지,KOSDAQ,1920.0,151661617920.0,78990426,00255275,2022
211270,AP위성,KOSDAQ,10050.0,151577155200.0,15082304,00874803,2022
049950,미래컴퍼니,KOSDAQ,17650.0,151557373000.0,8586820,00447760,2022
108860,셀바스AI,KOSDAQ,6720.0,151268947200.0,22510260,00666064,2022
134380,미원화학,KOSPI,68700.0,151089711600.0,2199268,00855163,2022
047310,파워로직스,KOSDAQ,4385.0,150936006070.0,34420982,00269612,2022
109070,컨버즈,KOSPI,4100.0,150921943000.0,36810230,00753643,2022
304100,솔트룩스,KOSDAQ,14750.0,150723317500.0,10218530,01050738,2022
264450,유비쿼스,KOSDAQ,14700.0,150611878200.0,10245706,01203376,2022
065560,녹원씨엔아이,KOSDAQ,5770.0,150366921250.0,26060125,00393469,2022
361390,제노코,KOSDAQ,19950.0,149640740550.0,7500789,01014718,2022
388050,지투파워,KOSDAQ,8210.0,149566093710.0,18217551,01462605,2022
267290,경동도시가스,KOSPI,25300.0,149153771800.0,5895406,01208885,2022
082800,비보존 제약,KOSDAQ,637.0,149085442597.0,234043081,00533191,2022
950200,소마젠,KOSDAQ,7760.0,149031211280.0,19205053,01442115,2022
274090,켄코아에어로스페이스,KOSDAQ,12100.0,148196540800.0,12247648,01158553,2022
137950,제이씨케미칼,KOSDAQ,6640.0,147858284960.0,22267814,00664853,2022
043370,피에이치에이,KOSDAQ,7040.0,147840000000.0,21000000,00155151,2022
251120,바이오에프디엔씨,KOSDAQ,17000.0,147826900000.0,8695700,01160974,2022
257720,실리콘투,KOSDAQ,2455.0,147735109470.0,60177234,00982023,2022
031980,피에스케이홀딩스,KOSDAQ,6850.0,147702405750.0,21562395,00208444,2022
058970,엠로,KOSDAQ,13150.0,147439378000.0,11212120,00396925,2022
041440,현대에버다임,KOSDAQ,8220.0,147269059680.0,17915944,00228536,2022
019440,세아특수강,KOSPI,17150.0,146975500000.0,8570000,00133991,2022
370090,퓨런티어,KOSDAQ,18450.0,146972331000.0,7965980,01357446,2022
068790,DMS,KOSDAQ,5980.0,146946904780.0,24573061,00361594,2022
205500,액션스퀘어,KOSDAQ,3185.0,146599008010.0,46027946,01042429,2022
046390,삼화네트웍스,KOSDAQ,3390.0,146356242870.0,43172933,00301112,2022
234690,녹십자웰빙,KOSDAQ,8230.0,146101231480.0,17752276,01135057,2022
239890,피엔에이치테크,KOSDAQ,15850.0,145925117200.0,9206632,01112889,2022
056080,유진로봇,KOSDAQ,3880.0,145547149760.0,37512152,00234227,2022
115160,휴맥스,KOSDAQ,3300.0,145101409200.0,43970124,00787057,2022
039560,다산네트웍스,KOSDAQ,3985.0,144977639430.0,36380838,00268251,2022
060560,홈센타홀딩스,KOSDAQ,1135.0,144904910875.0,127669525,00288495,2022
021320,KCC건설,KOSDAQ,6770.0,144878000000.0,21400000,00105466,2022
006490,인스코비,KOSPI,1290.0,144491064330.0,112008577,00122825,2022
068050,팬엔터테인먼트,KOSDAQ,5210.0,144286135960.0,27694076,00397191,2022
102120,어보브반도체,KOSDAQ,8100.0,144024099300.0,17780753,00591441,2022
082850,우리바이오,KOSDAQ,3000.0,143989734000.0,47996578,00369107,2022
017550,수산중공업,KOSPI,2665.0,143870459395.0,53985163,00135111,2022
058630,엠게임,KOSDAQ,7360.0,143842934720.0,19543877,00397058,2022
066700,테라젠이텍스,KOSDAQ,4420.0,143537002700.0,32474435,00249894,2022
400760,NH올원리츠,KOSPI,3400.0,143480000000.0,42200000,01480780,2022
014580,태경비케이,KOSPI,5200.0,143432120000.0,27583100,00122481,2022
357230,에이치피오,KOSDAQ,7190.0,143355370400.0,19938160,01068737,2022
036580,팜스코,KOSPI,3900.0,143238977700.0,36727943,00260408,2022
065660,안트로젠,KOSDAQ,14700.0,143051183100.0,9731373,00631837,2022
051160,지어소프트,KOSDAQ,9200.0,142364756000.0,15474430,00389110,2022
041590,플래스크,KOSDAQ,1110.0,142342187550.0,128236205,00297448,2022
123420,위메이드플레이,KOSDAQ,12400.0,142226040800.0,11469842,00815767,2022
347860,알체라,KOSDAQ,6590.0,141956059880.0,21541132,01405451,2022
126600,코프라,KOSDAQ,4805.0,141919970670.0,29535894,00599595,2022
052330,코텍,KOSDAQ,9100.0,141728423200.0,15574552,00305297,2022
078520,에이블씨엔씨,KOSPI,5240.0,141655325160.0,27033459,00400857,2022
151910,SBW생명과학,KOSDAQ,799.0,141530160282.0,177134118,00653103,2022
033920,무학,KOSPI,4935.0,140647500000.0,28500000,00121543,2022
314930,바이오다인,KOSDAQ,22800.0,140634846000.0,6168195,01117413,2022
004080,신흥,KOSPI,14800.0,140600000000.0,9500000,00173795,2022
036120,SCI평가정보,KOSDAQ,3960.0,140580000000.0,35500000,00260745,2022
100840,SNT에너지,KOSPI,18650.0,140000160150.0,7506711,00648721,2022
148150,세경하이테크,KOSDAQ,11850.0,139643729850.0,11784281,00913689,2022
337930,브랜드엑스코퍼레이션,KOSDAQ,4770.0,139601629530.0,29266589,01391103,2022
288620,에스퓨얼셀,KOSDAQ,20300.0,139548614800.0,6874316,01257872,2022
183490,엔지켐생명과학,KOSDAQ,1655.0,139496769090.0,84288078,00606886,2022
013570,디와이,KOSPI,5300.0,139494054900.0,26319633,00117179,2022
306620,네온테크,KOSDAQ,3340.0,139239947380.0,41688607,01325429,2022
203650,드림시큐리티,KOSDAQ,2750.0,139165823500.0,50605754,01038693,2022
054050,농우바이오,KOSDAQ,8670.0,138984963870.0,16030561,00176835,2022
018120,진로발효,KOSDAQ,20950.0,138712464000.0,6621120,00170877,2022
007210,벽산,KOSPI,2020.0,138491200000.0,68560000,00122898,2022
159580,제로투세븐,KOSDAQ,6870.0,137624209320.0,20032636,00563837,2022
353810,이지바이오,KOSDAQ,4025.0,137621673000.0,34191720,01480568,2022
109740,디에스케이,KOSDAQ,5090.0,137556791900.0,27024910,00530121,2022
057680,티사이언티픽,KOSDAQ,2480.0,137512168400.0,55448455,00372688,2022
041930,동아화성,KOSDAQ,8700.0,137460000000.0,15800000,00199988,2022
079940,가비아,KOSDAQ,10150.0,137387192600.0,13535684,00506294,2022
004150,한솔홀딩스,KOSPI,3270.0,137368046790.0,42008577,00171636,2022
036710,심텍홀딩스,KOSDAQ,2840.0,137314411800.0,48350145,00152127,2022
067370,선바이오,KOSDAQ,11150.0,137296138250.0,12313555,00407036,2022
214260,라파스,KOSDAQ,15900.0,137016914400.0,8617416,01058101,2022
064820,케이프,KOSDAQ,4430.0,136894655040.0,30901728,00152437,2022
357580,아모센스,KOSDAQ,12200.0,136640927200.0,11200076,01012987,2022
009070,KCTC,KOSPI,4550.0,136500000000.0,30000000,00103042,2022
027050,코리아나,KOSDAQ,3410.0,136400000000.0,40000000,00152589,2022
007540,샘표,KOSPI,47400.0,136312920000.0,2875800,00130091,2022
046210,파나진,KOSDAQ,4240.0,136259438400.0,32136660,00172079,2022
066410,버킷스튜디오,KOSDAQ,1620.0,136258080120.0,84109926,00378220,2022
086670,비엠티,KOSDAQ,14900.0,135965092600.0,9125174,00524786,2022
037460,삼지전자,KOSDAQ,8330.0,135933288260.0,16318522,00128315,2022
094360,칩스앤미디어,KOSDAQ,14100.0,135928441500.0,9640315,00579971,2022
308080,바이젠셀,KOSDAQ,7120.0,135323147200.0,19006060,01335790,2022
215100,로보로보,KOSDAQ,6650.0,135317219100.0,20348454,01063990,2022
210540,디와이파워,KOSPI,12250.0,135260923000.0,11041708,01059605,2022
000860,강남제비스코,KOSPI,20750.0,134875000000.0,6500000,00100939,2022
093190,빅솔론,KOSDAQ,7000.0,134672335000.0,19238905,00478900,2022
065680,우주일렉트로,KOSDAQ,13550.0,134608681000.0,9934220,00390903,2022
003160,디아이,KOSPI,4745.0,134283500000.0,28300000,00118275,2022
036010,아비코전자,KOSDAQ,10100.0,134258633400.0,13292934,00138598,2022
300080,플리토,KOSDAQ,25700.0,134129482200.0,5219046,01237434,2022
119830,아이텍,KOSDAQ,6680.0,134092690080.0,20073756,00626011,2022
071200,인피니트헬스케어,KOSDAQ,5490.0,133936554420.0,24396458,00435969,2022
205100,엑셈,KOSDAQ,3680.0,133886764640.0,36382273,01042085,2022
347890,엠투아이,KOSDAQ,7970.0,133881685880.0,16798204,00670766,2022
176750,듀켐바이오,KONEX,4950.0,133774839000.0,27025220,00867034,2022
026150,특수건설,KOSDAQ,7620.0,133703042220.0,17546331,00186939,2022
104540,코렌텍,KOSDAQ,10800.0,133361856000.0,12348320,00541437,2022
241790,오션브릿지,KOSDAQ,13300.0,133035032200.0,10002634,01113754,2022
363260,모비데이즈,KOSDAQ,830.0,132815643010.0,160018847,01493535,2022
200350,래몽래인,KOSDAQ,21200.0,132744202800.0,6261519,00990819,2022
419080,엔젯,KOSDAQ,12600.0,132524494200.0,10517817,01587056,2022
000320,노루홀딩스,KOSPI,9970.0,132512775470.0,13291151,00113508,2022
171120,라이온켐텍,KOSDAQ,7010.0,132443967760.0,18893576,00317104,2022
084730,팅크웨어,KOSDAQ,12700.0,132406161400.0,10425682,00438036,2022
290550,디케이티,KOSDAQ,8040.0,132359834640.0,16462666,01137903,2022
002700,신일전자,KOSPI,1860.0,132148389060.0,71047521,00173698,2022
214430,아이쓰리시스템,KOSDAQ,18550.0,131830398000.0,7106760,00612489,2022
261780,차백신연구소,KOSDAQ,4985.0,131749372570.0,26429162,01141599,2022
092200,디아이씨,KOSPI,3370.0,131054477530.0,38888569,00112165,2022
123690,한국화장품,KOSPI,8140.0,130793520000.0,16068000,00823429,2022
004090,한국석유,KOSPI,10300.0,130749436000.0,12694120,00157991,2022
063160,종근당바이오,KOSPI,23800.0,130565895600.0,5485962,00390055,2022
054800,아이디스홀딩스,KOSDAQ,12600.0,130381725600.0,10347756,00359580,2022
122640,예스티,KOSDAQ,7200.0,129973320000.0,18051850,00530556,2022
039340,한국경제TV,KOSDAQ,5650.0,129950000000.0,23000000,00263371,2022
000180,성창기업지주,KOSPI,1860.0,129737976000.0,69751600,00133335,2022
050110,캠시스,KOSDAQ,1755.0,129561327090.0,73824118,00330044,2022
253590,네오셈,KOSDAQ,3365.0,129399816490.0,38454626,01170865,2022
122350,삼기,KOSDAQ,3375.0,129395569500.0,38339428,00799177,2022
003350,한국화장품제조,KOSPI,28550.0,129388600000.0,4532000,00160621,2022
072870,메가스터디,KOSDAQ,10850.0,129342405150.0,11920959,00422284,2022
014470,부방,KOSDAQ,2150.0,129112359000.0,60052260,00243067,2022
140070,서플러스글로벌,KOSDAQ,3490.0,129088120000.0,36988000,00599285,2022
008700,아남전자,KOSPI,1670.0,128798449400.0,77124820,00138516,2022
348340,뉴로메카,KOSDAQ,12450.0,128677273800.0,10335524,01336461,2022
095190,이엠코리아,KOSDAQ,3020.0,128594731740.0,42581037,00526951,2022
060370,KT서브마린,KOSDAQ,4940.0,128134866080.0,25938232,00225742,2022
008260,NI스틸,KOSPI,4475.0,127985523575.0,28600117,00116301,2022
100700,세운메디칼,KOSDAQ,2920.0,127896000000.0,43800000,00362201,2022
159010,아스플로,KOSDAQ,9590.0,127880147010.0,13334739,00561732,2022
256940,케이피에스,KOSDAQ,6820.0,127865847560.0,18748658,01037214,2022
045970,코아시아,KOSDAQ,4855.0,127758722980.0,26314876,00271501,2022
093520,매커스,KOSDAQ,7900.0,127688426800.0,16163092,00596677,2022
357550,석경에이티,KOSDAQ,23400.0,127647000000.0,5455000,00921916,2022
005430,한국공항,KOSPI,40250.0,127445788750.0,3166355,00156691,2022
008040,사조동아원,KOSPI,902.0,127312429200.0,141144600,00137252,2022
004140,동방,KOSPI,2645.0,126885321070.0,47971766,00115287,2022
203400,에이비온,KOSDAQ,6730.0,126828445010.0,18845237,00977377,2022
003650,미창석유,KOSPI,72900.0,126822088800.0,1739672,00122056,2022
160980,싸이맥스,KOSDAQ,11600.0,126721218800.0,10924243,00659161,2022
017900,광전자,KOSPI,2185.0,126607122155.0,57943763,00152729,2022
219130,타이거일렉,KOSDAQ,20050.0,126601514500.0,6314290,00617314,2022
014530,극동유화,KOSPI,3630.0,126575994600.0,34869420,00105156,2022
003460,유화증권,KOSPI,2230.0,126446385450.0,56702415,00145190,2022
302430,이노메트리,KOSDAQ,12850.0,126356722800.0,9833208,01258710,2022
089470,HDC현대EP,KOSPI,3955.0,126164500000.0,31900000,00357935,2022
361570,알비더블유,KOSDAQ,13100.0,125998328300.0,9618193,01303029,2022
021080,에이티넘인베스트,KOSDAQ,2620.0,125760000000.0,48000000,00161462,2022
120030,조선선재,KOSPI,99700.0,125387804700.0,1257651,00796994,2022
078890,가온미디어,KOSDAQ,7670.0,125273220280.0,16332884,00441304,2022
099750,이지케어텍,KOSDAQ,19600.0,125165600000.0,6386000,00490090,2022
102370,케이옥션,KOSDAQ,4605.0,125136891675.0,27174135,00668600,2022
006890,태경케미컬,KOSPI,10750.0,124700000000.0,11600000,00109161,2022
352700,씨앤투스,KOSDAQ,4400.0,124418355600.0,28276899,00875237,2022
382480,지아이텍,KOSDAQ,3160.0,124368562400.0,39357140,01311310,2022
073560,우리손에프앤지,KOSDAQ,1795.0,124281569185.0,69237643,00413417,2022
322310,오로스테크놀로지,KOSDAQ,13250.0,124106681500.0,9366542,01016479,2022
000500,가온전선,KOSPI,19500.0,123999057000.0,6358926,00104768,2022
091590,남화토건,KOSDAQ,10550.0,123857000000.0,11740000,00108001,2022
311320,지오엘리먼트,KOSDAQ,19600.0,123622688000.0,6307280,00668965,2022
330350,위더스제약,KOSDAQ,9370.0,123616329860.0,13192778,00765851,2022
053280,예스24,KOSDAQ,4940.0,123500000000.0,25000000,00362858,2022
080220,제주반도체,KOSDAQ,3580.0,123305342140.0,34442833,00447487,2022
187420,제노포커스,KOSDAQ,5450.0,122761304500.0,22525010,00983916,2022
054670,대한뉴팜,KOSDAQ,8540.0,122591016800.0,14354920,00207375,2022
293580,나우IB,KOSDAQ,12800.0,122585600000.0,9577000,00651017,2022
115180,큐리언트,KOSDAQ,10600.0,122572050600.0,11563401,01042650,2022
001080,만호제강,KOSPI,29500.0,122425000000.0,4150000,00120872,2022
046140,SBS콘텐츠허브,KOSDAQ,5700.0,122342263500.0,21463555,00280688,2022
066620,국보디자인,KOSDAQ,16300.0,122250000000.0,7500000,00253985,2022
142280,녹십자엠에스,KOSDAQ,5780.0,122057895740.0,21117283,00513948,2022
034590,인천도시가스,KOSPI,27900.0,122055636600.0,4374754,00145862,2022
071280,로체시스템즈,KOSDAQ,7970.0,121913925910.0,15296603,00363486,2022
065510,휴비츠,KOSDAQ,10250.0,121876302750.0,11890371,00398668,2022
201490,미투온,KOSDAQ,3890.0,121592725300.0,31257770,00965813,2022
002600,조흥,KOSPI,202500.0,121500000000.0,600000,00149345,2022
000440,중앙에너비스,KOSDAQ,19500.0,121429035000.0,6227130,00149770,2022
396270,넥스트칩,KOSDAQ,6890.0,121385539600.0,17617640,01515864,2022
215090,휴센텍,KOSDAQ,1505.0,120843123170.0,80294434,01063884,2022
091090,세원이앤씨,KOSPI,560.0,120473946320.0,215132047,00585219,2022
263700,케어랩스,KOSDAQ,6610.0,120403780780.0,18215398,01187148,2022
149980,하이로닉,KOSDAQ,8520.0,120166250400.0,14104020,00977641,2022
215360,우리산업,KOSDAQ,13150.0,120087943450.0,9132163,01077577,2022
263690,디알젬,KOSDAQ,10600.0,120051466000.0,11325610,00966168,2022
043650,국순당,KOSDAQ,6720.0,120007802880.0,17858304,00256715,2022
261200,덴티스,KOSDAQ,8130.0,119981645700.0,14757890,01187494,2022
001540,안국약품,KOSDAQ,9190.0,119859839800.0,13042420,00139205,2022
086040,바이오톡스텍,KOSDAQ,8140.0,119390381220.0,14667123,00447502,2022
049960,쎌바이오텍,KOSDAQ,12700.0,119380000000.0,9400000,00357430,2022
126880,제이엔케이히터,KOSDAQ,5140.0,119273201420.0,23204903,00442154,2022
294140,레몬,KOSDAQ,3220.0,119140000000.0,37000000,01011395,2022
049080,기가레인,KOSDAQ,1400.0,118836685800.0,84883347,00377018,2022
396300,세아메카닉스,KOSDAQ,4485.0,118805407500.0,26489500,00534701,2022
130580,나이스디앤비,KOSDAQ,7700.0,118580000000.0,15400000,00606293,2022
046120,오르비텍,KOSDAQ,4380.0,118561449120.0,27068824,00297989,2022
032560,황금에스티,KOSPI,6970.0,118490000000.0,17000000,00218575,2022
377220,프롬바이오,KOSDAQ,8370.0,118477350000.0,14155000,01217865,2022
376980,원티드랩,KOSDAQ,12550.0,118448606800.0,9438136,01441611,2022
104620,노랑풍선,KOSDAQ,7520.0,118418161920.0,15747096,00632845,2022
259630,엠플러스,KOSDAQ,9640.0,118402355280.0,12282402,00833064,2022
053260,금강철강,KOSDAQ,6300.0,117936000000.0,18720000,00105475,2022
079960,동양이엔피,KOSDAQ,15000.0,117900000000.0,7860000,00178790,2022
007280,한국특강,KOSPI,1945.0,117846768110.0,60589598,00124090,2022
